District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Ba Dinh,21.0365377,105.8285908,McDonald's,21.02539134,105.8531895,Fast Food Restaurant
Ba Dinh,21.0365377,105.8285908,InterContinental Hanoi Landmark 72,21.01683586,105.7842974,Hotel
Ba Dinh,21.0365377,105.8285908,Marvellous Hotel & Spa,21.03134026,105.8471058,Hotel
Ba Dinh,21.0365377,105.8285908,Công Viên Thống Nhất (Reunification Park),21.015848,105.8440663,Park
Ba Dinh,21.0365377,105.8285908,Cau Go Restaurant,21.031994,105.85189,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,Noble Moment CF Bingsu A51 Hoàng Ngân,21.00978023,105.8029506,Korean Restaurant
Ba Dinh,21.0365377,105.8285908,Angelina - Italian Restaurant & Lounge,21.025802,105.856388,Lounge
Ba Dinh,21.0365377,105.8285908,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.04051643,105.7981166,Museum
Ba Dinh,21.0365377,105.8285908,Acid8 Coffee 34 Hạ Hồi,21.02102,105.846855,Coffee Shop
Ba Dinh,21.0365377,105.8285908,JW Marriott Hanoi,21.0078042,105.7826291,Hotel
Ba Dinh,21.0365377,105.8285908,Noodle and Roll,21.02970041,105.8491419,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,ssam daak,21.01000075,105.8044589,Asian Restaurant
Ba Dinh,21.0365377,105.8285908,Sheraton Hanoi Hotel,21.05989464,105.8316567,Hotel
Ba Dinh,21.0365377,105.8285908,JM Marvel Hotel & Spa,21.03103033,105.8466951,Hotel
Ba Dinh,21.0365377,105.8285908,Hue Restaurant,21.03295852,105.8085001,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,Vintage 1976,21.02596506,105.8537216,Café
Ba Dinh,21.0365377,105.8285908,Lục Thuỷ,21.02899125,105.8512341,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,Thịt Xiên Rau Câu Phương Mai,21.00296509,105.8350584,BBQ Joint
Ba Dinh,21.0365377,105.8285908,Kem Tràng Tiền,21.02505482,105.8547373,Ice Cream Parlor
Ba Dinh,21.0365377,105.8285908,BHD Star Cineplex Vincom Phạm Ngọc Thạch,21.00654079,105.8319923,Movie Theater
Ba Dinh,21.0365377,105.8285908,Nhà Hát Lớn Hà Nội (Hanoi Opera House),21.0242343,105.8572761,Opera House
Ba Dinh,21.0365377,105.8285908,Công Viên Hòa Bình (Hoa Binh Park),21.06718071,105.78567,Park
Ba Dinh,21.0365377,105.8285908,Spices Taste Of India,21.006725,105.80408,Indian Restaurant
Ba Dinh,21.0365377,105.8285908,Starbucks Coffee Vincom Center Phạm Ngọc Thạch,21.00639362,105.8316375,Coffee Shop
Ba Dinh,21.0365377,105.8285908,강남면옥,21.018276,105.779562,BBQ Joint
Ba Dinh,21.0365377,105.8285908,Quan An Ngon 25T2 Hoang Dao Thuy,21.00689785,105.8018639,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,Nhật Cường Mobile,20.99134871,105.8031824,Mobile Phone Store
Ba Dinh,21.0365377,105.8285908,Novotel Suites Hanoi,21.03028026,105.7854132,Hotel
Ba Dinh,21.0365377,105.8285908,Pico Xuân Thuỷ,21.03632202,105.7852039,Shopping Mall
Ba Dinh,21.0365377,105.8285908,Hương Sen II,21.00846096,105.8189818,Spa
Ba Dinh,21.0365377,105.8285908,HC Home Center,21.068578,105.78565,Electronics Store
Ba Dinh,21.0365377,105.8285908,Meat Plus B1 Nguyễn Thị Thập,21.007954,105.803705,Korean Restaurant
Ba Dinh,21.0365377,105.8285908,Book Café,21.00661717,105.8457521,Coffee Shop
Ba Dinh,21.0365377,105.8285908,Cowboy Jack's,21.00584398,105.8232076,Pizzeria
Ba Dinh,21.0365377,105.8285908,CGV Cinemas MIPEC Tower,21.00539439,105.8239404,Movie Theater
Ba Dinh,21.0365377,105.8285908,JW Cafe,21.00719455,105.7834414,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,VinMart Royal City,21.0031414,105.816424,Market
Ba Dinh,21.0365377,105.8285908,Executive Lounge @ JW Marriott Hotel Hanoi,21.0071839,105.7832007,Hotel
Ba Dinh,21.0365377,105.8285908,CGV Cinemas Hà Nội Centerpoint,21.00413263,105.805027,Movie Theater
Ba Dinh,21.0365377,105.8285908,Bò tơ Tây Ninh,21.03613335,105.7700335,BBQ Joint
Ba Dinh,21.0365377,105.8285908,Grand Plaza Hanoi Hotel,21.0080871,105.796658,Hotel
Ba Dinh,21.0365377,105.8285908,Aeon Mall,21.02690825,105.8979893,Shopping Mall
Ba Dinh,21.0365377,105.8285908,Crystal Jade Palace,21.00702538,105.7834651,Cantonese Restaurant
Ba Dinh,21.0365377,105.8285908,Hòa Bình Green City,20.99985352,105.87049,Psychic and Astrologer
Ba Dinh,21.0365377,105.8285908,Ding Tea,21.01130867,105.8005371,Bubble Tea Shop
Ba Dinh,21.0365377,105.8285908,GoGi House,21.00127928,105.8165284,Korean Restaurant
Ba Dinh,21.0365377,105.8285908,Baek Jeong,21.01595719,105.7781038,BBQ Joint
Ba Dinh,21.0365377,105.8285908,Công Viên Yên Sở (Yen So Public Park),20.96074691,105.8576619,Park
Ba Dinh,21.0365377,105.8285908,The Lounge,21.00732523,105.7834743,Hotel Bar
Ba Dinh,21.0365377,105.8285908,AEON Mart,21.02667348,105.899771,Market
Ba Dinh,21.0365377,105.8285908,Super Amusement Dream Games,21.02664674,105.9004677,Bowling Alley
Ba Dinh,21.0365377,105.8285908,Bảo Tàng Phòng Không Không Quân (Air Force Museum),21.0004478,105.8292067,History Museum
Ba Dinh,21.0365377,105.8285908,Starbucks (Starbucks Nguyễn Tuân),20.9994662,105.801934,Coffee Shop
Ba Dinh,21.0365377,105.8285908,CGV Cinemas Aeon Long Bien,21.02648052,105.9004487,Movie Theater
Ba Dinh,21.0365377,105.8285908,King BBQ,20.99488838,105.868523,BBQ Joint
Ba Dinh,21.0365377,105.8285908,Paris Gâteaux,21.00686368,105.8035054,Bakery
Ba Dinh,21.0365377,105.8285908,UMA,21.01746659,105.7781872,Furniture and Home Store
Ba Dinh,21.0365377,105.8285908,Royal City Square,21.00325312,105.8153302,Pedestrian Plaza
Ba Dinh,21.0365377,105.8285908,Quán Nướng Cây Sung 45 Ngõ 24 Kim Đồng,20.98183148,105.8439115,BBQ Joint
Ba Dinh,21.0365377,105.8285908,Starbucks,21.00297186,105.8147818,Coffee Shop
Ba Dinh,21.0365377,105.8285908,CGV Cinemas Vincom Royal City,21.00260067,105.815508,Movie Theater
Ba Dinh,21.0365377,105.8285908,Paris Baguette,21.00640652,105.8035809,Bakery
Ba Dinh,21.0365377,105.8285908,Twitter Beans Coffee,21.00663858,105.8033337,Coffee Shop
Ba Dinh,21.0365377,105.8285908,DWok,21.01787869,105.7802303,Malay Restaurant
Ba Dinh,21.0365377,105.8285908,CGV Cinemas Hồ Gươm Plaza,20.96129273,105.7821779,Movie Theater
Ba Dinh,21.0365377,105.8285908,Starbucks Vincom Trần Duy Hưng,21.00703831,105.7957113,Coffee Shop
Ba Dinh,21.0365377,105.8285908,The Pizza Company,21.00355755,105.8147782,Pizzeria
Ba Dinh,21.0365377,105.8285908,French Grill,21.00661723,105.782775,French Restaurant
Ba Dinh,21.0365377,105.8285908,myway hotel,21.03173369,105.7819843,Hotel
Ba Dinh,21.0365377,105.8285908,Rắn Thế Hùng(Snake Meat Restaurant),21.055137,105.899707,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,Highlands Coffee Aeon Mall,21.02669268,105.8996361,Café
Ba Dinh,21.0365377,105.8285908,Pizza Hut,21.00667904,105.7928586,Pizzeria
Ba Dinh,21.0365377,105.8285908,Tous les Jours,21.00778475,105.792618,Bakery
Ba Dinh,21.0365377,105.8285908,Highlands Coffee,21.01475433,105.7769829,Coffee Shop
Ba Dinh,21.0365377,105.8285908,Crowne Plaza West Hanoi,21.02749946,105.7674441,Hotel
Ba Dinh,21.0365377,105.8285908,Lotte Cinema,20.96438287,105.7716416,Movie Theater
Ba Dinh,21.0365377,105.8285908,Starbucks Times City,20.993705,105.867424,Coffee Shop
Ba Dinh,21.0365377,105.8285908,Lackah,21.02755293,105.7672834,Buffet
Ba Dinh,21.0365377,105.8285908,Paris Baguette @ The Manor,21.01473448,105.7771216,Bakery
Ba Dinh,21.0365377,105.8285908,Metro Cash & Carry,21.05461205,105.7805986,Supermarket
Ba Dinh,21.0365377,105.8285908,Sân Vận Động Quốc Gia Mỹ Đình (My Dinh National Stadium) (Sân Vận Động Quốc Gia Mỹ Đình),21.02043066,105.7638574,Stadium
Ba Dinh,21.0365377,105.8285908,Nhà hàng Nguyễn Văn Dực,21.05682135,105.8996476,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,Meat Plus Mễ Trì,21.015652,105.778288,BBQ Joint
Ba Dinh,21.0365377,105.8285908,Raffles Restaurant,21.01725757,105.7797888,Malay Restaurant
Ba Dinh,21.0365377,105.8285908,Cellini Cafe,21.01451099,105.7773572,Café
Ba Dinh,21.0365377,105.8285908,Starbucks (Starbucks Coffee The Garden),21.0146185,105.7772764,Coffee Shop
Ba Dinh,21.0365377,105.8285908,Tous les Jours,20.97213432,105.7773033,Bakery
Ba Dinh,21.0365377,105.8285908,Ngon Phố Aeon Mall,21.0267511,105.899854,Food Court
Ba Dinh,21.0365377,105.8285908,Quốc Phương Trại,21.05394101,105.8944899,Vietnamese Restaurant
Ba Dinh,21.0365377,105.8285908,Platinum Cineplex,21.01530748,105.7778081,Movie Theater
Ba Dinh,21.0365377,105.8285908,KFC,21.04676094,105.8780833,Fast Food Restaurant
Ba Dinh,21.0365377,105.8285908,Vincom Center Long Biên,21.05049981,105.9162758,Shopping Mall
Ba Dinh,21.0365377,105.8285908,Vpresso Coffee,21.01569301,105.7761091,Café
Ba Dinh,21.0365377,105.8285908,The Garden Shopping Centre,21.01530303,105.7778435,Shopping Mall
Ba Dinh,21.0365377,105.8285908,Huong Sen Restaurant,21.00622292,105.7818754,Restaurant
Ba Dinh,21.0365377,105.8285908,KFC,21.01339164,105.7758982,Fast Food Restaurant
Ba Dinh,21.0365377,105.8285908,Aquaria Food Cultural Center,21.02110721,105.7679129,Café
Ba Dinh,21.0365377,105.8285908,Cẩm Chân House of Asian Cuisine,21.08825997,105.7794623,Asian Restaurant
Ba Dinh,21.0365377,105.8285908,Ngọc Linh quán,21.05847,105.907659,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Công Viên Hòa Bình (Hoa Binh Park),21.06718071,105.78567,Park
Bac Tu Liem,21.0712548,105.7644855,HC Home Center,21.068578,105.78565,Electronics Store
Bac Tu Liem,21.0712548,105.7644855,Công Viên Cầu Giấy (Yên Hoà),21.02933885,105.7899118,Park
Bac Tu Liem,21.0712548,105.7644855,Pepe la Poule,21.05567703,105.8212862,French Restaurant
Bac Tu Liem,21.0712548,105.7644855,Pizza 4P,21.034181,105.812777,Pizzeria
Bac Tu Liem,21.0712548,105.7644855,Anita's Cantina,21.065331,105.8223,Mexican Restaurant
Bac Tu Liem,21.0712548,105.7644855,InterContinental Hanoi Landmark 72,21.01683586,105.7842974,Hotel
Bac Tu Liem,21.0712548,105.7644855,Pizza 4Ps Lotte Hanoi,21.032145,105.813378,Pizzeria
Bac Tu Liem,21.0712548,105.7644855,The Fat Pig (Con Heo Béo),21.06053486,105.82731,BBQ Joint
Bac Tu Liem,21.0712548,105.7644855,JW Marriott Hanoi,21.0078042,105.7826291,Hotel
Bac Tu Liem,21.0712548,105.7644855,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.04051643,105.7981166,Museum
Bac Tu Liem,21.0712548,105.7644855,Yakushi Center for Holistic Health,21.0614743,105.8319556,Massage Clinic
Bac Tu Liem,21.0712548,105.7644855,Pico Xuân Thuỷ,21.03632202,105.7852039,Shopping Mall
Bac Tu Liem,21.0712548,105.7644855,Lotte Hotel Hanoi,21.03224132,105.8128173,Hotel
Bac Tu Liem,21.0712548,105.7644855,Bò tơ Tây Ninh,21.03613335,105.7700335,BBQ Joint
Bac Tu Liem,21.0712548,105.7644855,InterContinental Hanoi Westlake,21.058378,105.83178,Hotel
Bac Tu Liem,21.0712548,105.7644855,Standing Bar,21.04696431,105.8402007,Beer Bar
Bac Tu Liem,21.0712548,105.7644855,강남면옥,21.018276,105.779562,BBQ Joint
Bac Tu Liem,21.0712548,105.7644855,Novotel Suites Hanoi,21.03028026,105.7854132,Hotel
Bac Tu Liem,21.0712548,105.7644855,Starbucks,21.06673531,105.8263386,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,Sky Walk Lotte Centre,21.03213124,105.8124281,Scenic Lookout
Bac Tu Liem,21.0712548,105.7644855,VietClimb,21.05580725,105.8413735,Climbing Gym
Bac Tu Liem,21.0712548,105.7644855,Sunkat’s Burgers,21.055584,105.835629,Burger Joint
Bac Tu Liem,21.0712548,105.7644855,Hotel La Siesta Trendy,21.03224444,105.8457272,Hotel
Bac Tu Liem,21.0712548,105.7644855,Noble Moment CF Bingsu A51 Hoàng Ngân,21.00978023,105.8029506,Korean Restaurant
Bac Tu Liem,21.0712548,105.7644855,HOME Hanoi Restaurant,21.04546233,105.8424943,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Văn Miếu Quốc Tử Giám (Temple of Literature) (Văn Miếu Quốc Tử Giám),21.02870741,105.8360046,Confucian Temple
Bac Tu Liem,21.0712548,105.7644855,Joma Bakery Café,21.03446908,105.8141427,Café
Bac Tu Liem,21.0712548,105.7644855,ssam daak,21.01000075,105.8044589,Asian Restaurant
Bac Tu Liem,21.0712548,105.7644855,Nhất Ly,21.01045729,105.825109,Hotpot Restaurant
Bac Tu Liem,21.0712548,105.7644855,Hong Hoai Restaurant,21.033757,105.847427,Asian Restaurant
Bac Tu Liem,21.0712548,105.7644855,Bánh Mì 25,21.03616703,105.8486871,Sandwich Spot
Bac Tu Liem,21.0712548,105.7644855,The Railway Cafe,21.02941903,105.8431118,Café
Bac Tu Liem,21.0712548,105.7644855,Chùa Trấn Quốc,21.04791766,105.8370998,Buddhist Temple
Bac Tu Liem,21.0712548,105.7644855,Hue Restaurant,21.03295852,105.8085001,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Chả Cá Thăng Long,21.033208,105.846044,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Phở Gia Truyền Bát Đàn,21.0337111,105.8464615,Noodle Restaurant
Bac Tu Liem,21.0712548,105.7644855,Pizza 4P's,21.02974552,105.8489557,Pizzeria
Bac Tu Liem,21.0712548,105.7644855,Apron Up Restaurant,21.03402339,105.8473036,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Sheraton Hanoi Hotel,21.05989464,105.8316567,Hotel
Bac Tu Liem,21.0712548,105.7644855,Dream Beans Coffee,21.029088,105.848596,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,Bún Chả Nem Rán 41 Cửa Đông,21.03462917,105.8458793,Noodle Restaurant
Bac Tu Liem,21.0712548,105.7644855,Bún Chả Hàng Quạt,21.03252245,105.8488068,Noodle Restaurant
Bac Tu Liem,21.0712548,105.7644855,Đền Quán Thánh,21.04302366,105.8363946,Temple
Bac Tu Liem,21.0712548,105.7644855,Tranquil Books & Coffee,21.03249147,105.8456909,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,Phở 10 Lý Quốc Sư,21.030473,105.848801,Noodle Restaurant
Bac Tu Liem,21.0712548,105.7644855,Cộng Càphê,21.02892649,105.8494596,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,Phở Cuốn 31,21.04598598,105.8409496,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Spices Taste Of India,21.006725,105.80408,Indian Restaurant
Bac Tu Liem,21.0712548,105.7644855,Cộng Càphê 54 Hàng Điếu (Hàng Nón),21.03261866,105.8468432,Café
Bac Tu Liem,21.0712548,105.7644855,JW Cafe,21.00719455,105.7834414,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Executive Lounge @ JW Marriott Hotel Hanoi,21.0071839,105.7832007,Hotel
Bac Tu Liem,21.0712548,105.7644855,Baek Jeong,21.01595719,105.7781038,BBQ Joint
Bac Tu Liem,21.0712548,105.7644855,Quan An Ngon 25T2 Hoang Dao Thuy,21.00689785,105.8018639,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,An Cafe,21.02981,105.84776,Café
Bac Tu Liem,21.0712548,105.7644855,Pizza 4Ps 11B Bảo Khánh,21.03106,105.850146,Pizzeria
Bac Tu Liem,21.0712548,105.7644855,O'Gallery Premier Hotel & Spa,21.02967485,105.8458894,Hotel
Bac Tu Liem,21.0712548,105.7644855,Nhật Cường Mobile,20.99134871,105.8031824,Mobile Phone Store
Bac Tu Liem,21.0712548,105.7644855,Quan An Ngon 18 Phan Boi Chau,21.02640465,105.8434518,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Cộng Càphê,21.03350388,105.8381893,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,Crystal Jade Palace,21.00702538,105.7834651,Cantonese Restaurant
Bac Tu Liem,21.0712548,105.7644855,King Roti,21.03242085,105.8506454,Bakery
Bac Tu Liem,21.0712548,105.7644855,UMA,21.01746659,105.7781872,Furniture and Home Store
Bac Tu Liem,21.0712548,105.7644855,Meat Plus B1 Nguyễn Thị Thập,21.007954,105.803705,Korean Restaurant
Bac Tu Liem,21.0712548,105.7644855,Bún Chả Đắc Kim,21.03224144,105.84814,Noodle Restaurant
Bac Tu Liem,21.0712548,105.7644855,The Lounge,21.00732523,105.7834743,Hotel Bar
Bac Tu Liem,21.0712548,105.7644855,Crowne Plaza West Hanoi,21.02749946,105.7674441,Hotel
Bac Tu Liem,21.0712548,105.7644855,Marvellous Hotel & Spa,21.03134026,105.8471058,Hotel
Bac Tu Liem,21.0712548,105.7644855,myway hotel,21.03173369,105.7819843,Hotel
Bac Tu Liem,21.0712548,105.7644855,Noodle and Roll,21.02970041,105.8491419,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Grand Plaza Hanoi Hotel,21.0080871,105.796658,Hotel
Bac Tu Liem,21.0712548,105.7644855,JM Marvel Hotel & Spa,21.03103033,105.8466951,Hotel
Bac Tu Liem,21.0712548,105.7644855,DWok,21.01787869,105.7802303,Malay Restaurant
Bac Tu Liem,21.0712548,105.7644855,Hương Sen II,21.00846096,105.8189818,Spa
Bac Tu Liem,21.0712548,105.7644855,CGV Cinemas Hà Nội Centerpoint,21.00413263,105.805027,Movie Theater
Bac Tu Liem,21.0712548,105.7644855,Ding Tea,21.01130867,105.8005371,Bubble Tea Shop
Bac Tu Liem,21.0712548,105.7644855,Highlands Coffee,21.01475433,105.7769829,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,Metro Cash & Carry,21.05461205,105.7805986,Supermarket
Bac Tu Liem,21.0712548,105.7644855,French Grill,21.00661723,105.782775,French Restaurant
Bac Tu Liem,21.0712548,105.7644855,Lackah,21.02755293,105.7672834,Buffet
Bac Tu Liem,21.0712548,105.7644855,VinMart Royal City,21.0031414,105.816424,Market
Bac Tu Liem,21.0712548,105.7644855,Cowboy Jack's,21.00584398,105.8232076,Pizzeria
Bac Tu Liem,21.0712548,105.7644855,Starbucks (Starbucks Nguyễn Tuân),20.9994662,105.801934,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,CGV Cinemas MIPEC Tower,21.00539439,105.8239404,Movie Theater
Bac Tu Liem,21.0712548,105.7644855,Paris Gâteaux,21.00686368,105.8035054,Bakery
Bac Tu Liem,21.0712548,105.7644855,Starbucks Vincom Trần Duy Hưng,21.00703831,105.7957113,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,GoGi House,21.00127928,105.8165284,Korean Restaurant
Bac Tu Liem,21.0712548,105.7644855,Pizza Hut,21.00667904,105.7928586,Pizzeria
Bac Tu Liem,21.0712548,105.7644855,Tous les Jours,21.00778475,105.792618,Bakery
Bac Tu Liem,21.0712548,105.7644855,Sân Vận Động Quốc Gia Mỹ Đình (My Dinh National Stadium) (Sân Vận Động Quốc Gia Mỹ Đình),21.02043066,105.7638574,Stadium
Bac Tu Liem,21.0712548,105.7644855,Twitter Beans Coffee,21.00663858,105.8033337,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,Paris Baguette,21.00640652,105.8035809,Bakery
Bac Tu Liem,21.0712548,105.7644855,Royal City Square,21.00325312,105.8153302,Pedestrian Plaza
Bac Tu Liem,21.0712548,105.7644855,Starbucks,21.00297186,105.8147818,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,CGV Cinemas Vincom Royal City,21.00260067,105.815508,Movie Theater
Bac Tu Liem,21.0712548,105.7644855,Paris Baguette @ The Manor,21.01473448,105.7771216,Bakery
Bac Tu Liem,21.0712548,105.7644855,Gogihouse Restaurant,21.00782,105.792655,Korean Restaurant
Bac Tu Liem,21.0712548,105.7644855,Hoàng Trà,21.00779374,105.8035194,Tea Room
Bac Tu Liem,21.0712548,105.7644855,The Pizza Company,21.00355755,105.8147782,Pizzeria
Bac Tu Liem,21.0712548,105.7644855,Phở 10 Lý Quốc Sư,21.00346112,105.7994079,Noodle Restaurant
Bac Tu Liem,21.0712548,105.7644855,Meat Plus Mễ Trì,21.015652,105.778288,BBQ Joint
Bac Tu Liem,21.0712548,105.7644855,B59 Coffee,20.99932664,105.818535,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,TOKYO Deli,21.00817117,105.8010635,Japanese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Bún ốc bà Lương,21.00244068,105.8240873,Vietnamese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Baskin-Robbins,21.00331103,105.8137823,Ice Cream Parlor
Bac Tu Liem,21.0712548,105.7644855,Raffles Restaurant,21.01725757,105.7797888,Malay Restaurant
Bac Tu Liem,21.0712548,105.7644855,Vuvuzela,20.99340204,105.8076138,Beer Bar
Bac Tu Liem,21.0712548,105.7644855,河内老成都川菜 (Hà Nội Thành Đô Xua),21.0104887,105.8012259,Szechuan Restaurant
Bac Tu Liem,21.0712548,105.7644855,Cellini Cafe,21.01451099,105.7773572,Café
Bac Tu Liem,21.0712548,105.7644855,Starbucks (Starbucks Coffee The Garden),21.0146185,105.7772764,Coffee Shop
Bac Tu Liem,21.0712548,105.7644855,Bánh Mì Chảo Thái Thịnh,21.00715918,105.8211843,Sandwich Spot
Bac Tu Liem,21.0712548,105.7644855,Cowboy Jack's,21.00667139,105.8034002,Pizzeria
Bac Tu Liem,21.0712548,105.7644855,ほたる食堂 Quan com HOTARU,21.12388905,105.778772,Japanese Restaurant
Bac Tu Liem,21.0712548,105.7644855,Royal City - Thành Phố Hoàng Gia,21.00260067,105.815508,Shopping Mall
Bac Tu Liem,21.0712548,105.7644855,Paris Baguette,21.0036186,105.8153302,Bakery
Bac Tu Liem,21.0712548,105.7644855,Platinum Cineplex,21.01530748,105.7778081,Movie Theater
Bac Tu Liem,21.0712548,105.7644855,Phở Hà Nội Xưa,21.04058563,105.7807405,Food Court
Bac Tu Liem,21.0712548,105.7644855,Lẩu Cua Sông H2T,21.11144639,105.7636544,Hotpot Restaurant
Bac Tu Liem,21.0712548,105.7644855,Vpresso Coffee,21.01569301,105.7761091,Café
Bac Tu Liem,21.0712548,105.7644855,Aquaria Food Cultural Center,21.02110721,105.7679129,Café
Bac Tu Liem,21.0712548,105.7644855,The Garden Shopping Centre,21.01530303,105.7778435,Shopping Mall
Bac Tu Liem,21.0712548,105.7644855,HOTAL SHOKUDOU,21.12369622,105.7800579,Japanese Restaurant
Bac Tu Liem,21.0712548,105.7644855,KFC,21.01339164,105.7758982,Fast Food Restaurant
Bac Tu Liem,21.0712548,105.7644855,Thiên Đường Bảo Sơn,20.99866602,105.7332747,Amusement Park
Bac Tu Liem,21.0712548,105.7644855,Huong Sen Restaurant,21.00622292,105.7818754,Restaurant
Cau Giay,21.0295015,105.7914212,Công Viên Cầu Giấy (Yên Hoà),21.02933885,105.7899118,Park
Cau Giay,21.0295015,105.7914212,InterContinental Hanoi Landmark 72,21.01683586,105.7842974,Hotel
Cau Giay,21.0295015,105.7914212,Pizza 4P,21.034181,105.812777,Pizzeria
Cau Giay,21.0295015,105.7914212,Pizza 4Ps Lotte Hanoi,21.032145,105.813378,Pizzeria
Cau Giay,21.0295015,105.7914212,JW Marriott Hanoi,21.0078042,105.7826291,Hotel
Cau Giay,21.0295015,105.7914212,Lotte Hotel Hanoi,21.03224132,105.8128173,Hotel
Cau Giay,21.0295015,105.7914212,Bảo Tàng Dân Tộc Học Việt Nam (Vietnam Museum of Ethnology),21.04051643,105.7981166,Museum
Cau Giay,21.0295015,105.7914212,Novotel Suites Hanoi,21.03028026,105.7854132,Hotel
Cau Giay,21.0295015,105.7914212,강남면옥,21.018276,105.779562,BBQ Joint
Cau Giay,21.0295015,105.7914212,Noble Moment CF Bingsu A51 Hoàng Ngân,21.00978023,105.8029506,Korean Restaurant
Cau Giay,21.0295015,105.7914212,Sky Walk Lotte Centre,21.03213124,105.8124281,Scenic Lookout
Cau Giay,21.0295015,105.7914212,ssam daak,21.01000075,105.8044589,Asian Restaurant
Cau Giay,21.0295015,105.7914212,Pico Xuân Thuỷ,21.03632202,105.7852039,Shopping Mall
Cau Giay,21.0295015,105.7914212,Pepe la Poule,21.05567703,105.8212862,French Restaurant
Cau Giay,21.0295015,105.7914212,Nhất Ly,21.01045729,105.825109,Hotpot Restaurant
Cau Giay,21.0295015,105.7914212,Công Viên Hòa Bình (Hoa Binh Park),21.06718071,105.78567,Park
Cau Giay,21.0295015,105.7914212,Standing Bar,21.04696431,105.8402007,Beer Bar
Cau Giay,21.0295015,105.7914212,Văn Miếu Quốc Tử Giám (Temple of Literature) (Văn Miếu Quốc Tử Giám),21.02870741,105.8360046,Confucian Temple
Cau Giay,21.0295015,105.7914212,Hotel La Siesta Trendy,21.03224444,105.8457272,Hotel
Cau Giay,21.0295015,105.7914212,Joma Bakery Café,21.03446908,105.8141427,Café
Cau Giay,21.0295015,105.7914212,The Fat Pig (Con Heo Béo),21.06053486,105.82731,BBQ Joint
Cau Giay,21.0295015,105.7914212,Hue Restaurant,21.03295852,105.8085001,Vietnamese Restaurant
Cau Giay,21.0295015,105.7914212,Spices Taste Of India,21.006725,105.80408,Indian Restaurant
Cau Giay,21.0295015,105.7914212,Anita's Cantina,21.065331,105.8223,Mexican Restaurant
Cau Giay,21.0295015,105.7914212,Yakushi Center for Holistic Health,21.0614743,105.8319556,Massage Clinic
Cau Giay,21.0295015,105.7914212,The Railway Cafe,21.02941903,105.8431118,Café
Cau Giay,21.0295015,105.7914212,Apricot Boutique Hotel,21.028105,105.85093,Hotel
Cau Giay,21.0295015,105.7914212,Quan An Ngon 25T2 Hoang Dao Thuy,21.00689785,105.8018639,Vietnamese Restaurant
Cau Giay,21.0295015,105.7914212,Hong Hoai Restaurant,21.033757,105.847427,Asian Restaurant
Cau Giay,21.0295015,105.7914212,Pizza 4P's,21.02974552,105.8489557,Pizzeria
Cau Giay,21.0295015,105.7914212,InterContinental Hanoi Westlake,21.058378,105.83178,Hotel
Cau Giay,21.0295015,105.7914212,Chả Cá Thăng Long,21.033208,105.846044,Vietnamese Restaurant
Cau Giay,21.0295015,105.7914212,Bò tơ Tây Ninh,21.03613335,105.7700335,BBQ Joint
Cau Giay,21.0295015,105.7914212,Bánh Mì 25,21.03616703,105.8486871,Sandwich Spot
Cau Giay,21.0295015,105.7914212,Phở Gia Truyền Bát Đàn,21.0337111,105.8464615,Noodle Restaurant
Cau Giay,21.0295015,105.7914212,La Siesta Hotel,21.03427457,105.853351,Hotel
